Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 700
0	0.5
1	0.32
2	0.28
3	0.10
4	0.10
5	0.5
6	0.5
7	0.10
8	0.32
9	0.90
10	0.5
11	0.5
12	0.5
13	0.5
14	0.5
15	0.32
16	0.5
17	0.90
18	0.90
19	0.5
20	0.90
21	0.28
22	0.28
23	0.5
24	0.10
25	0.10
26	0.90
27	0.10
28	0.28
29	0.28
30	0.90
31	0.5
32	0.5
33	0.90
34	0.28
35	0.5
36	0.5
37	0.5
38	0.5
39	0.90
40	0.92
41	0.5
42	0.5
43	0.5
44	0.90
45	0.90
46	0.32
47	0.5
48	0.0
49	0.0
(0,5), 0, 1
(0,6), 0, 1
(0,7), 0, 1
(0,24), 0, 1
(0,31), 0, 1
(0,36), 0, 1
(0,43), 0, 1
(2,0), 0, 1
(2,4), 0, 1
(2,5), 0, 1
(2,6), 0, 1
(2,7), 0, 1
(2,10), 0, 1
(2,11), 0, 1
(2,12), 0, 1
(2,13), 0, 1
(2,14), 0, 1
(2,15), 0, 1
(2,16), 0, 1
(2,19), 0, 1
(2,21), 0, 1
(2,22), 0, 1
(2,23), 0, 1
(2,24), 0, 1
(2,25), 0, 1
(2,26), 0, 1
(2,27), 0, 1
(2,30), 0, 1
(2,31), 0, 1
(2,32), 0, 1
(2,37), 0, 1
(2,38), 0, 1
(2,41), 0, 1
(2,42), 0, 1
(2,43), 0, 1
(2,47), 0, 1
(3,1), 0, 1
(3,5), 0, 1
(3,6), 0, 1
(3,7), 0, 1
(3,10), 0, 1
(3,11), 0, 1
(3,12), 0, 1
(3,13), 0, 1
(3,14), 0, 1
(3,15), 0, 1
(3,16), 0, 1
(3,18), 0, 1
(3,19), 0, 1
(3,21), 0, 1
(3,22), 0, 1
(3,23), 0, 1
(3,24), 0, 1
(3,25), 0, 1
(3,26), 0, 1
(3,27), 0, 1
(3,31), 0, 1
(3,32), 0, 1
(3,34), 0, 1
(3,35), 0, 1
(3,36), 0, 1
(3,37), 0, 1
(3,38), 0, 1
(3,41), 0, 1
(3,42), 0, 1
(3,43), 0, 1
(3,46), 0, 1
(3,47), 0, 1
(4,1), 0, 1
(4,14), 0, 1
(4,27), 0, 1
(4,35), 0, 1
(4,41), 0, 1
(4,47), 0, 1
(6,1), 0, 1
(6,14), 0, 1
(6,27), 0, 1
(6,35), 0, 1
(6,41), 0, 1
(6,45), 0, 1
(6,47), 0, 1
(7,1), 0, 1
(7,14), 0, 1
(7,27), 0, 1
(7,30), 0, 1
(7,35), 0, 1
(7,41), 0, 1
(7,47), 0, 1
(8,0), 0, 1
(8,2), 0, 1
(8,3), 0, 1
(8,5), 0, 1
(8,6), 0, 1
(8,7), 0, 1
(8,9), 0, 1
(8,10), 0, 1
(8,11), 0, 1
(8,12), 0, 1
(8,13), 0, 1
(8,14), 0, 1
(8,15), 0, 1
(8,16), 0, 1
(8,19), 0, 1
(8,21), 0, 1
(8,22), 0, 1
(8,23), 0, 1
(8,24), 0, 1
(8,25), 0, 1
(8,27), 0, 1
(8,28), 0, 1
(8,31), 0, 1
(8,32), 0, 1
(8,34), 0, 1
(8,35), 0, 1
(8,36), 0, 1
(8,37), 0, 1
(8,38), 0, 1
(8,41), 0, 1
(8,42), 0, 1
(8,43), 0, 1
(8,46), 0, 1
(8,47), 0, 1
(9,14), 0, 1
(9,27), 0, 1
(9,41), 0, 1
(9,44), 0, 1
(9,47), 0, 1
(10,1), 0, 1
(10,9), 0, 1
(10,14), 0, 1
(10,27), 0, 1
(10,35), 0, 1
(10,41), 0, 1
(10,44), 0, 1
(11,1), 0, 1
(11,9), 0, 1
(11,14), 0, 1
