Nr_Pairs = 44
Nr_NDD = 6
Nr_Arcs = 244
0	0.89
1	0.89
2	0.89
3	0.89
4	0.89
5	0.89
6	0.11
7	0.11
8	0.89
9	0.11
10	0.89
11	0.89
12	0.89
13	0.89
14	0.89
15	0.89
16	0.89
17	0.89
18	0.89
19	0.11
20	0.89
21	0.11
22	0.89
23	0.89
24	0.89
25	0.89
26	0.89
27	0.89
28	0.89
29	0.89
30	0.89
31	0.89
32	0.89
33	0.89
34	0.89
35	0.89
36	0.11
37	0.11
38	0.89
39	0.89
40	0.89
41	0.89
42	0.11
43	0.89
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
(0,5), 0, 1
(0,6), 0, 1
(0,7), 0, 1
(0,9), 0, 1
(0,12), 0, 1
(0,19), 0, 1
(0,21), 0, 1
(0,36), 0, 1
(0,37), 0, 1
(0,42), 0, 1
(1,6), 0, 1
(1,7), 0, 1
(1,8), 0, 1
(1,9), 0, 1
(1,16), 0, 1
(1,19), 0, 1
(1,21), 0, 1
(1,28), 0, 1
(1,36), 0, 1
(1,37), 0, 1
(1,43), 0, 1
(2,25), 0, 1
(3,6), 0, 1
(3,7), 0, 1
(3,9), 0, 1
(3,11), 0, 1
(3,14), 0, 1
(3,16), 0, 1
(3,19), 0, 1
(3,21), 0, 1
(3,36), 0, 1
(3,37), 0, 1
(3,42), 0, 1
(4,1), 0, 1
(5,6), 0, 1
(5,7), 0, 1
(5,9), 0, 1
(5,17), 0, 1
(5,19), 0, 1
(5,21), 0, 1
(5,23), 0, 1
(5,28), 0, 1
(5,30), 0, 1
(5,36), 0, 1
(5,37), 0, 1
(5,41), 0, 1
(5,42), 0, 1
(6,4), 0, 1
(6,32), 0, 1
(6,33), 0, 1
(9,6), 0, 1
(9,7), 0, 1
(9,13), 0, 1
(9,19), 0, 1
(9,21), 0, 1
(9,27), 0, 1
(9,33), 0, 1
(9,36), 0, 1
(9,37), 0, 1
(9,42), 0, 1
(10,1), 0, 1
(10,6), 0, 1
(10,7), 0, 1
(10,9), 0, 1
(10,12), 0, 1
(10,18), 0, 1
(10,19), 0, 1
(10,20), 0, 1
(10,21), 0, 1
(10,30), 0, 1
(10,34), 0, 1
(10,36), 0, 1
(10,37), 0, 1
(10,42), 0, 1
(11,6), 0, 1
(11,7), 0, 1
(11,9), 0, 1
(11,12), 0, 1
(11,14), 0, 1
(11,15), 0, 1
(11,17), 0, 1
(11,19), 0, 1
(11,21), 0, 1
(11,37), 0, 1
(11,40), 0, 1
(11,42), 0, 1
(12,6), 0, 1
(12,7), 0, 1
(12,8), 0, 1
(12,9), 0, 1
(12,11), 0, 1
(12,13), 0, 1
(12,19), 0, 1
(12,20), 0, 1
(12,21), 0, 1
(12,28), 0, 1
(12,29), 0, 1
(12,36), 0, 1
(12,37), 0, 1
(12,42), 0, 1
(12,43), 0, 1
(13,10), 0, 1
(14,4), 0, 1
(14,6), 0, 1
(14,7), 0, 1
(14,9), 0, 1
(14,10), 0, 1
(14,19), 0, 1
(14,20), 0, 1
(14,21), 0, 1
(14,36), 0, 1
(14,37), 0, 1
(14,40), 0, 1
(14,42), 0, 1
(15,0), 0, 1
(16,6), 0, 1
(16,7), 0, 1
(16,9), 0, 1
(16,11), 0, 1
(16,19), 0, 1
(16,21), 0, 1
(16,36), 0, 1
(19,3), 0, 1
(19,5), 0, 1
(19,6), 0, 1
(19,7), 0, 1
(19,9), 0, 1
(19,12), 0, 1
(19,13), 0, 1
(19,21), 0, 1
(19,27), 0, 1
(19,32), 0, 1
(19,33), 0, 1
(19,37), 0, 1
(19,42), 0, 1
(21,33), 0, 1
(23,28), 0, 1
