Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 195
0	0.89
1	0.89
2	0.89
3	0.89
4	0.89
5	0.89
6	0.89
7	0.89
8	0.89
9	0.89
10	0.89
11	0.89
12	0.89
13	0.89
14	0.11
15	0.89
16	0.89
17	0.89
18	0.89
19	0.89
20	0.89
21	0.89
22	0.89
23	0.89
24	0.89
25	0.89
26	0.89
27	0.89
28	0.89
29	0.89
30	0.89
31	0.89
32	0.89
33	0.89
34	0.89
35	0.89
36	0.89
37	0.89
38	0.89
39	0.89
40	0.11
41	0.89
42	0.89
43	0.89
44	0.89
45	0.11
46	0.89
47	0.89
48	0.0
49	0.0
(0,14), 0, 1
(0,20), 0, 1
(0,29), 0, 1
(0,34), 0, 1
(0,36), 0, 1
(0,40), 0, 1
(0,45), 0, 1
(4,11), 0, 1
(4,14), 0, 1
(4,24), 0, 1
(4,40), 0, 1
(4,45), 0, 1
(5,25), 0, 1
(5,42), 0, 1
(5,45), 0, 1
(6,0), 0, 1
(6,8), 0, 1
(6,14), 0, 1
(6,24), 0, 1
(6,27), 0, 1
(6,33), 0, 1
(6,35), 0, 1
(6,40), 0, 1
(6,45), 0, 1
(7,6), 0, 1
(7,43), 0, 1
(7,45), 0, 1
(8,7), 0, 1
(8,43), 0, 1
(8,45), 0, 1
(9,12), 0, 1
(9,13), 0, 1
(9,14), 0, 1
(9,30), 0, 1
(9,32), 0, 1
(9,33), 0, 1
(9,36), 0, 1
(9,40), 0, 1
(9,45), 0, 1
(10,28), 0, 1
(10,42), 0, 1
(10,45), 0, 1
(11,7), 0, 1
(11,25), 0, 1
(11,45), 0, 1
(12,8), 0, 1
(12,14), 0, 1
(12,20), 0, 1
(12,30), 0, 1
(12,40), 0, 1
(12,42), 0, 1
(12,43), 0, 1
(12,45), 0, 1
(13,2), 0, 1
(13,8), 0, 1
(13,14), 0, 1
(13,15), 0, 1
(13,35), 0, 1
(13,39), 0, 1
(13,40), 0, 1
(13,45), 0, 1
(14,45), 0, 1
(15,6), 0, 1
(15,45), 0, 1
(16,43), 0, 1
(17,2), 0, 1
(17,14), 0, 1
(17,27), 0, 1
(17,30), 0, 1
(17,38), 0, 1
(17,40), 0, 1
(17,41), 0, 1
(17,45), 0, 1
(17,46), 0, 1
(19,4), 0, 1
(19,14), 0, 1
(19,17), 0, 1
(19,40), 0, 1
(19,42), 0, 1
(19,45), 0, 1
(19,47), 0, 1
(20,14), 0, 1
(20,30), 0, 1
(20,40), 0, 1
(20,41), 0, 1
(20,42), 0, 1
(20,45), 0, 1
(20,47), 0, 1
(21,10), 0, 1
(21,14), 0, 1
(21,30), 0, 1
(21,33), 0, 1
(21,34), 0, 1
(21,37), 0, 1
(21,38), 0, 1
(21,40), 0, 1
(21,44), 0, 1
(21,45), 0, 1
(21,46), 0, 1
(22,3), 0, 1
(22,14), 0, 1
(22,17), 0, 1
(22,21), 0, 1
(22,23), 0, 1
(22,25), 0, 1
(22,27), 0, 1
(22,32), 0, 1
(22,40), 0, 1
(22,45), 0, 1
(23,0), 0, 1
(23,40), 0, 1
(24,3), 0, 1
(24,14), 0, 1
(24,15), 0, 1
(24,18), 0, 1
(24,32), 0, 1
(24,34), 0, 1
(24,45), 0, 1
(25,4), 0, 1
(25,16), 0, 1
(25,22), 0, 1
(25,26), 0, 1
(25,33), 0, 1
(25,40), 0, 1
(25,41), 0, 1
(25,44), 0, 1
(27,5), 0, 1
(27,11), 0, 1
(27,14), 0, 1
(27,19), 0, 1
(27,25), 0, 1
(27,34), 0, 1
(27,40), 0, 1
(27,45), 0, 1
(28,25), 0, 1
(29,7), 0, 1
(29,14), 0, 1
(29,40), 0, 1
(29,44), 0, 1
(29,45), 0, 1
(29,47), 0, 1
(30,3), 0, 1
(30,9), 0, 1
(30,12), 0, 1
(30,14), 0, 1
(30,23), 0, 1
(30,28), 0, 1
(30,36), 0, 1
(30,40), 0, 1
(30,42), 0, 1
(30,45), 0, 1
(31,23), 0, 1
(32,45), 0, 1
(33,45), 0, 1
(35,5), 0, 1
(35,6), 0, 1
(35,45), 0, 1
(36,7), 0, 1
(36,45), 0, 1
(37,45), 0, 1
(38,6), 0, 1
(38,25), 0, 1
(38,45), 0, 1
(39,1), 0, 1
(39,14), 0, 1
(39,20), 0, 1
(39,26), 0, 1
(39,30), 0, 1
(39,40), 0, 1
(39,45), 0, 1
(39,46), 0, 1
(41,1), 0, 1
(41,8), 0, 1
(41,18), 0, 1
(41,26), 0, 1
(41,29), 0, 1
(41,40), 0, 1
(41,45), 0, 1
(42,25), 0, 1
(42,28), 0, 1
(42,37), 0, 1
(42,45), 0, 1
(43,17), 0, 1
(43,40), 0, 1
(44,6), 0, 1
(44,28), 0, 1
(44,45), 0, 1
(46,24), 0, 1
(46,45), 0, 1
(47,40), 0, 1
(48,6), 0, 1
(48,24), 0, 1
(49,23), 0, 1
(49,42), 0, 1
(49,45), 0, 1
