Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 272
0	0.89
1	0.11
2	0.11
3	0.11
4	0.89
5	0.89
6	0.89
7	0.89
8	0.11
9	0.89
10	0.89
11	0.89
12	0.89
13	0.89
14	0.89
15	0.11
16	0.89
17	0.89
18	0.89
19	0.89
20	0.89
21	0.89
22	0.89
23	0.89
24	0.89
25	0.89
26	0.89
27	0.89
28	0.89
29	0.89
30	0.11
31	0.89
32	0.89
33	0.89
34	0.89
35	0.89
36	0.89
37	0.89
38	0.89
39	0.89
40	0.89
41	0.11
42	0.89
43	0.89
44	0.89
45	0.89
46	0.89
47	0.89
48	0.0
49	0.0
(0,1), 0, 1
(0,3), 0, 1
(0,8), 0, 1
(0,15), 0, 1
(0,19), 0, 1
(0,21), 0, 1
(0,30), 0, 1
(0,32), 0, 1
(0,37), 0, 1
(0,41), 0, 1
(1,0), 0, 1
(1,2), 0, 1
(1,3), 0, 1
(1,33), 0, 1
(2,1), 0, 1
(2,3), 0, 1
(2,8), 0, 1
(2,15), 0, 1
(2,18), 0, 1
(2,22), 0, 1
(2,30), 0, 1
(2,35), 0, 1
(2,40), 0, 1
(2,41), 0, 1
(2,42), 0, 1
(3,17), 0, 1
(4,2), 0, 1
(4,3), 0, 1
(4,14), 0, 1
(5,2), 0, 1
(5,21), 0, 1
(6,2), 0, 1
(6,3), 0, 1
(7,1), 0, 1
(7,2), 0, 1
(7,3), 0, 1
(7,8), 0, 1
(7,15), 0, 1
(7,17), 0, 1
(7,20), 0, 1
(7,30), 0, 1
(7,41), 0, 1
(8,2), 0, 1
(8,3), 0, 1
(8,31), 0, 1
(9,2), 0, 1
(9,3), 0, 1
(10,2), 0, 1
(10,3), 0, 1
(10,19), 0, 1
(10,39), 0, 1
(11,2), 0, 1
(11,3), 0, 1
(11,31), 0, 1
(12,1), 0, 1
(12,2), 0, 1
(12,3), 0, 1
(12,8), 0, 1
(12,9), 0, 1
(12,15), 0, 1
(12,30), 0, 1
(12,31), 0, 1
(12,36), 0, 1
(12,39), 0, 1
(12,41), 0, 1
(13,2), 0, 1
(13,3), 0, 1
(14,1), 0, 1
(14,2), 0, 1
(14,3), 0, 1
(14,8), 0, 1
(14,20), 0, 1
(14,30), 0, 1
(14,40), 0, 1
(14,41), 0, 1
(15,2), 0, 1
(15,3), 0, 1
(16,2), 0, 1
(16,3), 0, 1
(16,15), 0, 1
(16,17), 0, 1
(16,21), 0, 1
