Nr_Pairs = 20
Nr_NDD = 0
Nr_Arcs = 79
0	0.28
1	0.5
2	0.10
3	0.90
4	0.28
5	0.28
6	0.90
7	0.28
8	0.5
9	0.5
10	0.28
11	0.5
12	0.90
13	0.5
14	0.5
15	0.90
16	0.10
17	0.5
18	0.28
19	0.5
(1,10), 0, 1
(1,13), 0, 1
(1,17), 0, 1
(2,10), 0, 1
(2,13), 0, 1
(2,17), 0, 1
(3,0), 0, 1
(3,1), 0, 1
(3,2), 0, 1
(3,4), 0, 1
(3,5), 0, 1
(3,8), 0, 1
(3,9), 0, 1
(3,10), 0, 1
(3,11), 0, 1
(3,13), 0, 1
(3,14), 0, 1
(3,17), 0, 1
(3,18), 0, 1
(3,19), 0, 1
(5,2), 0, 1
(5,10), 0, 1
(5,13), 0, 1
(5,17), 0, 1
(6,0), 0, 1
(6,1), 0, 1
(6,2), 0, 1
(6,4), 0, 1
(6,5), 0, 1
(6,7), 0, 1
(6,8), 0, 1
(6,9), 0, 1
(6,10), 0, 1
(6,11), 0, 1
(6,13), 0, 1
(6,14), 0, 1
(6,16), 0, 1
(6,17), 0, 1
(6,18), 0, 1
(6,19), 0, 1
(7,2), 0, 1
(7,10), 0, 1
(7,13), 0, 1
(7,17), 0, 1
(8,2), 0, 1
(8,10), 0, 1
(8,13), 0, 1
(8,17), 0, 1
(9,2), 0, 1
(9,10), 0, 1
(9,13), 0, 1
(9,17), 0, 1
(11,2), 0, 1
(11,10), 0, 1
(11,13), 0, 1
(11,17), 0, 1
(12,0), 0, 1
(12,1), 0, 1
(12,2), 0, 1
(12,3), 0, 1
(12,4), 0, 1
(12,5), 0, 1
(12,8), 0, 1
(12,9), 0, 1
(12,10), 0, 1
(12,11), 0, 1
(12,13), 0, 1
(12,14), 0, 1
(12,16), 0, 1
(12,17), 0, 1
(12,19), 0, 1
(14,2), 0, 1
(14,10), 0, 1
(14,13), 0, 1
(14,17), 0, 1
(15,2), 0, 1
(15,10), 0, 1
(15,13), 0, 1
(15,17), 0, 1
